 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  12.57000 ,     0.130193764015158E+01 ,     0.713570526869502E+00 ,     0.117217821606075E+01 ,     0.174502381276767E+00 ,     0.120115856718543E+01 ,     0.771477195727220E+00 ,     0.627494623003262E+00 ,     0.121157207657188E+01 ,     0.622019907403455E+00 ,     0.421429246303733E-02 , 
  12.58000 ,     0.155386308094381E+01 ,     0.166878692733198E+01 ,     0.180154334305820E+01 ,     0.332390806958689E+00 ,     0.196189046874947E+01 ,     0.139938723203241E+01 ,     0.578472738678490E+00 ,     0.171183361163103E+01 ,     0.539659527908157E+00 ,     0.473052395597219E-01 , 
  12.59000 ,     0.178438950325673E+01 ,     0.240256281905644E+01 ,     0.221154885196518E+01 ,     0.505946380644906E+00 ,     0.279292883390994E+01 ,     0.210329012641294E+01 ,     0.436095751031558E+00 ,     0.224173222383146E+01 ,     0.390585753875305E+00 ,     0.120138981562425E+00 , 
  12.60000 ,     0.196989920494517E+01 ,     0.278827846420571E+01 ,     0.232931388103949E+01 ,     0.678976269904087E+00 ,     0.362111931562689E+01 ,     0.282225698202545E+01 ,     0.216169322135939E+00 ,     0.275274371215001E+01 ,     0.191666202071449E+00 ,     0.211342625958862E+00 , 
  12.61000 ,     0.208235362042946E+01 ,     0.275626725793007E+01 ,     0.212933344075239E+01 ,     0.832725057713123E+00 ,     0.433816000349944E+01 ,     0.346307612078582E+01 ,    -0.525215696758171E-01 ,     0.317471098471503E+01 ,    -0.314608923227654E-01 ,     0.306773829260421E+00 , 
  12.62000 ,     0.209453475610461E+01 ,     0.230637826626370E+01 ,     0.163840696557486E+01 ,     0.948601366023180E+00 ,     0.481677199520209E+01 ,     0.391412478167209E+01 ,    -0.333392471639834E+00 ,     0.342690823378600E+01 ,    -0.249031608135251E+00 ,     0.392090372046438E+00 , 
  12.63000 ,     0.198656867389239E+01 ,     0.150760729624723E+01 ,     0.931027753654680E+00 ,     0.101124542086197E+01 ,     0.493585069301734E+01 ,     0.406726647592888E+01 ,    -0.588524403825175E+00 ,     0.343470500465193E+01 ,    -0.432484867089313E+00 ,     0.455172925958838E+00 , 
  12.64000 ,     0.175223833347100E+01 ,     0.485217334800084E+00 ,     0.116330619309351E+00 ,     0.101134722895131E+01 ,     0.460938369564415E+01 ,     0.384324450245141E+01 ,    -0.785122206317415E+00 ,     0.314828806370312E+01 ,    -0.559391561943000E+00 ,     0.487940295912680E+00 , 
  12.65000 ,     0.140345725837279E+01 ,    -0.601815995792790E+00 ,    -0.680719817022295E+00 ,     0.947618774324578E+00 ,     0.381235380387025E+01 ,     0.321465520087141E+01 ,    -0.900743823448786E+00 ,     0.255896151383817E+01 ,    -0.617032843171149E+00 ,     0.487258785732444E+00 , 
  12.66000 ,     0.971545053528814E+00 ,    -0.158845481070559E+01 ,    -0.134023335481160E+01 ,     0.827451835808084E+00 ,     0.259689807946657E+01 ,     0.222060578442708E+01 ,    -0.926391510335796E+00 ,     0.170868808981946E+01 ,    -0.604001634896406E+00 ,     0.454862945956495E+00 , 
  12.67000 ,     0.504577613241022E+00 ,    -0.233101616215003E+01 ,    -0.176650932822491E+01 ,     0.666035698939007E+00 ,     0.109374111158147E+01 ,     0.968658980867514E+00 ,    -0.867032940450024E+00 ,     0.689780015297607E+00 ,    -0.529640102363904E+00 ,     0.396420837023490E+00 , 
  12.68000 ,     0.609428986981599E-01 ,    -0.272936986836355E+01 ,    -0.190203644168466E+01 ,     0.484018094727837E+00 ,    -0.502986076126404E+00 ,    -0.377659705010468E+00 ,    -0.739650519097212E+00 ,    -0.366257700095004E+00 ,    -0.411576286854586E+00 ,     0.320043176245622E+00 , 
  12.69000 ,    -0.299880242890341E+00 ,    -0.274023296528173E+01 ,    -0.173421850990817E+01 ,     0.304101913077489E+00 ,    -0.196568677812552E+01 ,    -0.162426842967843E+01 ,    -0.569386986135111E+00 ,    -0.130925962754269E+01 ,    -0.271987519261503E+00 ,     0.234617477619496E+00 , 
  12.70000 ,    -0.527599796118125E+00 ,    -0.237981440511122E+01 ,    -0.129417223509567E+01 ,     0.147209993046331E+00 ,    -0.307263042320756E+01 ,    -0.258026538736596E+01 ,    -0.384672051305693E+00 ,    -0.199657547828588E+01 ,    -0.133423725608243E+00 ,     0.148333477693645E+00 , 
  12.71000 ,    -0.590380228522720E+00 ,    -0.171620222263927E+01 ,    -0.648460687707002E+00 ,     0.289637259106334E-01 ,    -0.364887302939916E+01 ,    -0.309327777286583E+01 ,    -0.212325615171014E+00 ,    -0.231965485125309E+01 ,    -0.150375220190218E-01 ,     0.676672271401365E-01 , 
  12.72000 ,    -0.481148705757443E+00 ,    -0.853778932223669E+00 ,     0.114147594144621E+00 ,    -0.428220425429883E-01 ,    -0.360022416148749E+01 ,    -0.307903399132412E+01 ,    -0.735335585537745E-01 ,    -0.222544792668595E+01 ,     0.700979651259645E-01 ,    -0.305931983972191E-02 , 
  12.73000 ,    -0.219534835564826E+00 ,     0.867631147396690E-01 ,     0.898089357694002E+00 ,    -0.691211337866229E-01 ,    -0.293289710224371E+01 ,    -0.253875803706129E+01 ,     0.186771470878535E-01 ,    -0.172793183137500E+01 ,     0.116197276955171E+00 ,    -0.615854918277100E-01 , 
  12.74000 ,     0.151078380727618E+00 ,     0.988764719312067E+00 ,     0.161567664196323E+01 ,    -0.589580921762374E-01 ,    -0.175435104635292E+01 ,    -0.156044299140829E+01 ,     0.602029438105843E-01 ,    -0.907060923383027E+00 ,     0.124458068864178E+00 ,    -0.107253809762240E+00 , 
  12.75000 ,     0.570899058137765E+00 ,     0.175662751627668E+01 ,     0.219858104664778E+01 ,    -0.271109035406059E-01 ,    -0.254772307418742E+00 ,    -0.303449532036303E+00 ,     0.549821362815510E-01 ,     0.104921840278078E+00 ,     0.101524035549060E+00 ,    -0.140416813272173E+00 , 
  12.76000 ,     0.974049886535290E+00 ,     0.232690460825850E+01 ,     0.260457322218164E+01 ,     0.925682098898248E-02 ,     0.132723840041388E+01 ,     0.103056730590453E+01 ,     0.128867476773113E-01 ,     0.114717914380192E+01 ,     0.572177394716146E-01 ,    -0.161927118433855E+00 , 
  12.77000 ,     0.129983154524248E+01 ,     0.267228556932498E+01 ,     0.281904142711710E+01 ,     0.343199349543329E-01 ,     0.274783768438293E+01 ,     0.223448149901235E+01 ,    -0.530140911732914E-01 ,     0.205920470064945E+01 ,     0.213116045432773E-02 ,    -0.172853518848611E+00 , 
  12.78000 ,     0.150270554666777E+01 ,     0.279882206240746E+01 ,     0.285185164983904E+01 ,     0.368860405958956E-01 ,     0.380118398620454E+01 ,     0.313273084746540E+01 ,    -0.129191268087275E+00 ,     0.270910643349222E+01 ,    -0.543947022917236E-01 ,    -0.174454652351772E+00 , 
  12.79000 ,     0.155907484527098E+01 ,     0.273799823796461E+01 ,     0.273090047140476E+01 ,     0.125728914869882E-01 ,     0.435404911642380E+01 ,     0.361107063953216E+01 ,    -0.203871488737733E+00 ,     0.301556518562055E+01 ,    -0.105539924221607E+00 ,    -0.168331403661654E+00 , 
  12.80000 ,     0.146964948944715E+01 ,     0.253602001975427E+01 ,     0.249412069556936E+01 ,    -0.355693819040163E-01 ,     0.436507281846109E+01 ,     0.363324039006114E+01 ,    -0.268410479938195E+00 ,     0.295921830861073E+01 ,    -0.147395680451493E+00 ,    -0.156604740394031E+00 , 
  12.81000 ,     0.125714042206070E+01 ,     0.224287706266671E+01 ,     0.218169463796235E+01 ,    -0.980858831874927E-01 ,     0.388535296745510E+01 ,     0.324166612898594E+01 ,    -0.317739903394763E+00 ,     0.258155566476716E+01 ,    -0.178575632295162E+00 ,    -0.141950278039192E+00 , 
  12.82000 ,     0.960009827525495E+00 ,     0.190335622391057E+01 ,     0.182986913302204E+01 ,    -0.161527142116643E+00 ,     0.304112518229328E+01 ,     0.254281082635106E+01 ,    -0.350020348659489E+00 ,     0.197212188075511E+01 ,    -0.199325357216809E+00 ,    -0.127369423628450E+00 , 
  12.83000 ,     0.623800574914081E+00 ,     0.155140711968642E+01 ,     0.146717710283778E+01 ,    -0.211675354757663E+00 ,     0.200306520738728E+01 ,     0.168103939724098E+01 ,    -0.365781357523983E+00 ,     0.124727754897167E+01 ,    -0.210489096193878E+00 ,    -0.115674659867914E+00 , 
  12.84000 ,     0.291997765889404E+00 ,     0.120829996920187E+01 ,     0.111321303598967E+01 ,    -0.236850295621735E+00 ,     0.949401063050913E+00 ,     0.807153621779438E+00 ,    -0.366886317113858E+00 ,     0.525435286311265E+00 ,    -0.212672563147609E+00 ,    -0.108783097562398E+00 , 
  12.85000 ,    -0.164307782689302E-02 ,     0.884107911297414E+00 ,     0.779537263791786E+00 ,    -0.230555477057067E+00 ,     0.309827010665121E-01 ,     0.485859070065468E-01 ,    -0.355625843461102E+00 ,    -0.958000007864219E-01 ,    -0.205833054136894E+00 ,    -0.107010637031841E+00 , 
  12.86000 ,    -0.237813883345876E+00 ,     0.581384234373310E+00 ,     0.471909531833499E+00 ,    -0.192888202477220E+00 ,    -0.654437831721871E+00 ,    -0.512522836548743E+00 ,    -0.334140223886128E+00 ,    -0.555874519968909E+00 ,    -0.189370163398267E+00 ,    -0.108605527063789E+00 , 
  12.87000 ,    -0.412688092151990E+00 ,     0.299603970959273E+00 ,     0.192928408092867E+00 ,    -0.130427798927817E+00 ,    -0.107394186396697E+01 ,    -0.849264724090374E+00 ,    -0.304235548456937E+00 ,    -0.837942729882789E+00 ,    -0.162628260857576E+00 ,    -0.109735052596615E+00 , 
  12.88000 ,    -0.535421961221674E+00 ,     0.390174799257876E-01 ,    -0.557327826340250E-01 ,    -0.546670075743952E-01 ,    -0.125585422163133E+01 ,    -0.986780607760515E+00 ,    -0.267528613828924E+00 ,    -0.965297815155517E+00 ,    -0.125599003894737E+00 ,    -0.105042772126845E+00 , 
  12.89000 ,    -0.623069195239338E+00 ,    -0.197049557816796E+00 ,    -0.272016117025724E+00 ,     0.206185869611167E-01 ,    -0.127304110764552E+01 ,    -0.987861142553016E+00 ,    -0.225765123840790E+00 ,    -0.989291013376753E+00 ,    -0.795585422898694E-01 ,    -0.887473535433063E-01 , 
  12.90000 ,    -0.694382419747104E+00 ,    -0.401852558074992E+00 ,    -0.453255042209967E+00 ,     0.824345522299448E-01 ,    -0.121815207300835E+01 ,    -0.931688452387333E+00 ,    -0.181122815645924E+00 ,    -0.972288808057474E+00 ,    -0.273995855897172E-01 ,    -0.560949149823909E-01 , 
  12.91000 ,    -0.764122809926914E+00 ,    -0.566661751521912E+00 ,    -0.596856987082697E+00 ,     0.121351701385522E+00 ,    -0.117736053290495E+01 ,    -0.891358250007838E+00 ,    -0.136337646808991E+00 ,    -0.970121163941021E+00 ,     0.264882819102433E-01 ,    -0.484877415516817E-02 , 
  12.92000 ,    -0.839249891671902E+00 ,    -0.683334446219848E+00 ,    -0.701478323328076E+00 ,     0.133378701307520E+00 ,    -0.120901906253193E+01 ,    -0.915696114036424E+00 ,    -0.945633816482259E-01 ,    -0.101827647060002E+01 ,     0.768041320597488E-01 ,     0.635575561562895E-01 , 
  12.93000 ,    -0.917795487986813E+00 ,    -0.747144823519122E+00 ,    -0.768188974738245E+00 ,     0.120518682315350E+00 ,    -0.133198202473164E+01 ,    -0.101944052601454E+01 ,    -0.589687990115999E-01 ,    -0.112489622394268E+01 ,     0.118266430126599E+00 ,     0.143543628812014E+00 , 
  12.94000 ,    -0.990491461659511E+00 ,    -0.758997422241464E+00 ,    -0.801183133168763E+00 ,     0.899228019271494E-01 ,    -0.152563252174187E+01 ,    -0.118351831669407E+01 ,    -0.321650952694203E-01 ,    -0.127174892181271E+01 ,     0.146667230861526E+00 ,     0.225794051206251E+00 , 
  12.95000 ,    -0.104450775764260E+01 ,    -0.726376225482343E+00 ,    -0.807763642588563E+00 ,     0.518859609406668E-01 ,    -0.174059336592038E+01 ,    -0.136449891113460E+01 ,    -0.156155749326898E-01 ,    -0.142230224796806E+01 ,     0.159786165192937E+00 ,     0.298577102553660E+00 , 
  12.96000 ,    -0.106814105510814E+01 ,    -0.662746885551667E+00 ,    -0.797552343567033E+00 ,     0.171984450244615E-01 ,    -0.191646910493268E+01 ,    -0.151004443534281E+01 ,    -0.919637781647514E-02 ,    -0.153427740019853E+01 ,     0.157927214638306E+00 ,     0.349770017946235E+00 , 
  12.97000 ,    -0.105509651185959E+01 ,    -0.585532883653141E+00 ,    -0.781093514586780E+00 ,    -0.549065335251712E-02 ,    -0.200139143209682E+01 ,    -0.157582062353441E+01 ,    -0.110485219927415E-01 ,    -0.157307374389909E+01 ,     0.143928259494856E+00 ,     0.369203130737952E+00 , 
  12.98000 ,    -0.100716427192741E+01 ,    -0.513128483522011E+00 ,    -0.768170143809826E+00 ,    -0.116592452089076E-01 ,    -0.196797205318439E+01 ,    -0.153919949790335E+01 ,    -0.177968093064766E-01 ,    -0.152241386500145E+01 ,     0.122617761616138E+00 ,     0.350826386117470E+00 , 
  12.99000 ,    -0.934557061556775E+00 ,    -0.461619338730979E+00 ,    -0.766213178070109E+00 ,    -0.177865993846662E-02 ,    -0.182149112417449E+01 ,    -0.140615613609344E+01 ,    -0.251269147262109E-01 ,    -0.138945209715273E+01 ,     0.998235170267893E-01 ,     0.294204477104053E+00 , 
  13.00000 ,    -0.853818519113149E+00 ,    -0.441922113272689E+00 ,    -0.779148649513748E+00 ,     0.191260618146694E-01 ,    -0.159840267931520E+01 ,    -0.120972353004550E+01 ,    -0.286282540374428E-01 ,    -0.120315590951132E+01 ,     0.811438005976954E-01 ,     0.204967337385729E+00 , 
  13.01000 ,    -0.783865083577212E+00 ,    -0.457935781377730E+00 ,    -0.806916474700355E+00 ,     0.430836875035694E-01 ,    -0.135590910207711E+01 ,    -0.100069087176685E+01 ,    -0.247453924671844E-01 ,    -0.100658999545983E+01 ,     0.707474049438385E-01 ,     0.940585113392869E-01 , 
  13.02000 ,    -0.741219519454798E+00 ,    -0.506061653001303E+00 ,    -0.845742309917188E+00 ,     0.615242136021182E-01 ,    -0.115574363336834E+01 ,    -0.833303414547129E+00 ,    -0.116478352342453E-01 ,    -0.845335407718264E+00 ,     0.704646631379042E-01 ,    -0.241119377991697E-01 , 
  13.03000 ,    -0.735706746015030E+00 ,    -0.576158359609459E+00 ,    -0.889088618836959E+00 ,     0.677541565195000E-01 ,    -0.104679184704954E+01 ,    -0.750015634394937E+00 ,     0.101673669345561E-01 ,    -0.755255033628690E+00 ,     0.793696406317740E-01 ,    -0.134251726630790E+00 , 
  13.04000 ,    -0.767761514241631E+00 ,    -0.653716607360570E+00 ,    -0.929085595310751E+00 ,     0.589138786769360E-01 ,    -0.105141125553731E+01 ,    -0.769543183808354E+00 ,     0.376855922082701E-01 ,    -0.752933554951425E+00 ,     0.939501368123741E-01 ,    -0.222970997125266E+00 , 
  13.05000 ,    -0.828077087215522E+00 ,    -0.722819543368037E+00 ,    -0.958166881708110E+00 ,     0.368965332624412E-01 ,    -0.115923593307780E+01 ,    -0.881520405558473E+00 ,     0.656748934086888E-01 ,    -0.831360404739508E+00 ,     0.108840958213317E+00 ,    -0.281170009395389E+00 , 
  13.06000 ,    -0.899714691374671E+00 ,    -0.769330722791030E+00 ,    -0.970614888075154E+00 ,     0.796358616090861E-02 ,    -0.133017958650734E+01 ,    -0.104925830309821E+01 ,     0.874708474857287E-01 ,    -0.961997936694140E+00 ,     0.117983202311284E+00 ,    -0.305508676493988E+00 , 
  13.07000 ,    -0.962152649544077E+00 ,    -0.783732688971317E+00 ,    -0.963749681951958E+00 ,    -0.188834313832226E-01 ,    -0.150583058999537E+01 ,    -0.121989465859683E+01 ,     0.961546173490170E-01 ,    -0.110266185937873E+01 ,     0.115990249343233E+00 ,    -0.298635592360783E+00 , 
  13.08000 ,    -0.996246487188872E+00 ,    -0.763115303843103E+00 ,    -0.938560577489293E+00 ,    -0.343990363903222E-01 ,    -0.162613182531028E+01 ,    -0.133921273454624E+01 ,     0.859574818738834E-01 ,    -0.120908499481064E+01 ,     0.994637654360430E-01 ,    -0.268132271100706E+00 , 
  13.09000 ,    -0.988827227878722E+00 ,    -0.711961607650535E+00 ,    -0.899665882089675E+00 ,    -0.318506149709937E-01 ,    -0.164676219384615E+01 ,    -0.136710591953294E+01 ,     0.536710033990395E-01 ,    -0.124704248477774E+01 ,     0.680139976528933E-01 ,    -0.224421939217790E+00 , 
  13.10000 ,    -0.935747777650467E+00 ,    -0.641572200200952E+00 ,    -0.854581500045597E+00 ,    -0.933971486646133E-02 ,    -0.155237593165592E+01 ,    -0.128942536408356E+01 ,    -0.182450729682887E-03 ,    -0.120174416392693E+01 ,     0.247920656758346E-01 ,    -0.178132450963588E+00 , 
  13.11000 ,    -0.842577119399444E+00 ,    -0.568179371129680E+00 ,    -0.812375018058383E+00 ,     0.289311718366660E-01 ,    -0.136188659539228E+01 ,    -0.112283606171733E+01 ,    -0.706534966024318E-01 ,    -0.108189434805214E+01 ,    -0.235751014151302E-01 ,    -0.137531927479317E+00 , 
  13.12000 ,    -0.722741557452421E+00 ,    -0.510005143873354E+00 ,    -0.781873111010067E+00 ,     0.728366031101226E-01 ,    -0.112404731135333E+01 ,    -0.911103522643469E+00 ,    -0.148330752010979E+00 ,    -0.917204918643325E+00 ,    -0.676602820936856E-01 ,    -0.106641018774087E+00 , 
  13.13000 ,    -0.593570642821205E+00 ,    -0.483691999839373E+00 ,    -0.769671188255207E+00 ,     0.108011814789713E+00 ,    -0.904151509365261E+00 ,    -0.713482882055500E+00 ,    -0.220071164157968E+00 ,    -0.749871072805124E+00 ,    -0.964412891009031E-01 ,    -0.844683112314168E-01 , 
  13.14000 ,    -0.471256165105216E+00 ,    -0.500662138050169E+00 ,    -0.778256860087415E+00 ,     0.118747854761496E+00 ,    -0.765097255106671E+00 ,    -0.588009628573501E+00 ,    -0.270488733916003E+00 ,    -0.622139103168934E+00 ,    -0.988769464936624E-01 ,    -0.655503991821521E-01 , 
  13.15000 ,    -0.366035121700378E+00 ,    -0.564022327301402E+00 ,    -0.804590719978493E+00 ,     0.915057566897557E-01 ,    -0.747693709025737E+00 ,    -0.573945835861802E+00 ,    -0.284068019948218E+00 ,    -0.563193974570376E+00 ,    -0.656396259439224E-01 ,    -0.416667776709362E-01 , 
  13.16000 ,    -0.278882351633954E+00 ,    -0.666610054218792E+00 ,    -0.839474351915917E+00 ,     0.182858947490506E-01 ,    -0.855502249483502E+00 ,    -0.678031782688789E+00 ,    -0.247644105324645E+00 ,    -0.578881957272892E+00 ,     0.923695209615164E-02 ,    -0.431529500270267E-02 , 
  13.17000 ,    -0.200647176260640E+00 ,    -0.790661310285764E+00 ,    -0.867963534285219E+00 ,    -0.100913720111512E+00 ,    -0.104856363453203E+01 ,    -0.868406863198152E+00 ,    -0.152889464438686E+00 ,    -0.647173073833427E+00 ,     0.127034419232445E+00 ,     0.526555480402491E-01 , 
  13.18000 ,    -0.113973720870075E+00 ,    -0.909370235127306E+00 ,    -0.870949337642039E+00 ,    -0.257145871073037E+00 ,    -0.124827330690478E+01 ,    -0.107826845691333E+01 ,     0.160749125902539E-02 ,    -0.720897872621810E+00 ,     0.283561338254181E+00 ,     0.130909205210768E+00 , 
  13.19000 ,     0.234942709305652E-02 ,    -0.990321481677948E+00 ,    -0.827839645852357E+00 ,    -0.433356769924145E+00 ,    -0.135292917599031E+01 ,    -0.121896137548817E+01 ,     0.209079010985669E+00 ,    -0.737493705248898E+00 ,     0.469054720230521E+00 ,     0.226523485583545E+00 , 
  13.20000 ,     0.167587888789890E+00 ,    -0.100044270006363E+01 ,    -0.720053358287019E+00 ,    -0.606931321261135E+00 ,    -0.126076059846581E+01 ,    -0.119981366966961E+01 ,     0.454454129447490E+00 ,    -0.633709448866269E+00 ,     0.668848352813971E+00 ,     0.330238978398213E+00 , 
  13.21000 ,     0.393184251461314E+00 ,    -0.911800305157210E+00 ,    -0.534828816513202E+00 ,    -0.753482721414944E+00 ,    -0.895230751660398E+00 ,    -0.950246387392800E+00 ,     0.715544904356662E+00 ,    -0.361889405803249E+00 ,     0.864788779152570E+00 ,     0.429043973870835E+00 , 
